Total Gross Profit,Back Gross Profit,Front Gross Profit,Buyer Postal Code,Inventory Type,Make,Model,Color
7630.8,1305.66,6000.14,620526964,U,GMC,Sierra 2500HD,GREY
7482.76,1275.53,5882.23,620351130,U,Nissan,Sentra,WHITE
4170.81,1950.62,1895.19,620242151,U,Buick,Encore GX,BLACK
1805.93,0,1480.93,295687644,U,Chevrolet,Camaro,YELLOW
5322.35,0,4997.35,622981256,U,Buick,Encore,GRAY
1486.1,746,415.1,620254907,N,Chevrolet,Equinox,GRAY
4650.42,0,4325.42,630122073,U,Chevrolet,Trailblazer,ORANGE
2927.31,0,2602.31,631252545,U,Ford,F-150,SILVER
3877.09,2875.21,676.88,62025,N,Chevrolet,Camaro,GRAY
4123.51,0,3798.51,620023030,U,Chevrolet,Equinox,WHITE
3792.14,3699.04,-231.9,631372716,N,Chevrolet,Silverado 1500,BLUE
4327.55,693.2,3309.35,620402839,U,Honda,Civic,WHITE
2219.41,805.11,1089.3,620351307,N,Chevrolet,Trailblazer,BLACK
3253.85,2160.15,768.7,62013,N,Chevrolet,Silverado 1500,BLACK
2257.02,0,1932.02,620101907,U,Ford,Ranger,BLACK
8268.78,3279.64,5159.14,622696852,U,Volkswagen,Tiguan,GREY
2412.41,299,1788.41,631294950,U,Ford,Explorer,WHITE
500,0,500,620671738,U,Chevrolet,Cobalt,BLUE
2924.25,1083.55,1515.7,631251036,N,Chevrolet,Trailblazer,ORANGE
10552.85,5546.65,4681.2,62033,U,Chevrolet,Suburban,WHITE
7473.17,3119.55,4028.62,620023139,U,Chevrolet,Silverado 1500 LTD,RED
5045.91,550,4170.91,620951865,U,Chevrolet,Trax,RED
3900.16,425.39,3149.77,622345272,U,Ford,Mustang,RED
5728.01,823.29,4579.72,626263524,U,Nissan,Titan,WHITE
269.1,301,-356.9,624224070,N,Chevrolet,Silverado 1500,BLUE
3924.43,293.6,3305.83,620181505,U,Chevrolet,Cruze,RED
2912.13,1359.79,1227.34,620023869,U,Nissan,Sentra,GRAY
5375.44,2748.09,2302.35,620331325,U,Chevrolet,Silverado 1500,SILVER
4711.8,1628.88,2757.92,620022255,U,Buick,Enclave,GRAY
3670.15,1539.23,1805.92,620632029,U,Ford,Mustang,WHITE
8257.15,1034.2,6897.95,620871536,U,Chevrolet,Cruze,WHITE
1826.07,1001,500.07,620101368,U,Chevrolet,Cruze,MAROON
6359.24,2480.32,3553.92,62024,U,Buick,Encore GX,BLACK
3499.21,1863.29,1310.92,635014866,U,Chevrolet,Traverse,BLACK
7324.16,0,6999.16,622072830,U,Honda,Accord,BLACK
6150.61,2522.59,3303.02,620402728,U,Chevrolet,Colorado,RED
5726.61,1791.62,3609.99,620526929,U,Chevrolet,Volt,WHITE
3089.5,2548.4,216.1,62024,N,Chevrolet,Silverado 1500,BLACK
6073.92,849,4899.92,622691340,U,Chevrolet,Equinox,PEARL
9630.3,2801.8,6503.5,62002,U,Ford,F-350,BLUE
2292.82,2492.94,-525.12,60450,U,Chevrolet,Silverado 1500,SILVER
3535.31,3502.83,-292.52,60450,U,Chevrolet,Silverado 1500,SILVER
2644.63,2252.5,67.13,62040,U,Chevrolet,Trax,BLK-CHERR
1489.34,0,1164.34,622692738,U,Jeep,Wrangler Unlimited,SILVER
8634.43,3490.68,4818.75,63114,U,Dodge,Charger,RED
3588.26,138,3125.26,62040,U,Ford,Escape,GREEN
2416.35,604.91,1486.44,62025,U,Jeep,Wrangler Unlimited,ORANGE
3828.68,2392.63,1111.05,62024,U,Chevrolet,Spark,BLACK
4273.2,0,3948.2,625222261,U,Chevrolet,Equinox,GOLD
5106.47,0,4781.47,620241155,U,Dodge,Dart,BLACK
5200.92,0,4875.92,620625747,U,Chevrolet,Equinox,WHITE
1391.62,1372.79,-306.17,620342924,U,GMC,Acadia,GRAY
1466.8,0,1141.8,62704,N,Chevrolet,Trailblazer,WHITE
3579.11,4009.51,-755.4,62021,N,Chevrolet,Malibu,BLUE
181.2,100,-243.8,62025,N,Chevrolet,Silverado 1500,GRAY
7511.95,2262.97,4923.98,62035,U,Chevrolet,Silverado 1500,RED
3139.54,3154.94,-340.4,622302046,N,Chevrolet,Malibu,GRAY
2063.37,1163.48,574.89,62074,U,Hyundai,Kona,WHITE
7946.24,2509.52,5206.72,620901051,U,Chevrolet,Silverado 1500,BLACK
1877,549.9,1002.1,620025522,N,Chevrolet,Blazer,WHITE
4418.85,2235.62,1858.23,630601822,U,Chevrolet,Colorado,WHITE
3302.68,0,2977.68,62025,U,Ford,Transit-250 Cargo,WHITE
3749.99,1987.39,1437.6,620331037,N,Chevrolet,Silverado 1500,GRAY
8706.65,4858.19,3523.46,622071640,U,Cadillac,CT5,BLUE
9086.18,0,8761.18,630512323,U,Chevrolet,Corvette,BLUE
7188.06,1581.14,5281.92,620025807,U,Chevrolet,Silverado 1500,BLACK
3686.23,2953.31,407.92,620402750,U,GMC,Canyon,RED
3724.24,2931.14,468.1,622053041,N,Chevrolet,Equinox,BLUE
5178.29,2729.64,2123.65,620331348,U,Jeep,Wrangler,WHITE
3822.55,2688.63,808.92,620481325,U,Chevrolet,Colorado,SILVER
2372.92,1182.12,865.8,631236518,N,Chevrolet,Blazer,PEARL
1503.8,201,977.8,622214553,N,Chevrolet,Trailblazer,RED
5635.18,1059.76,4250.42,622062103,U,Chevrolet,Equinox,BLACK
1753.01,2175.5,-747.49,628842443,N,Chevrolet,Traverse,GRAY
3394.44,2767.4,302.04,620241248,U,Ford,Fusion,BLACK
3121.14,0,2796.14,799112235,U,Chevrolet,Silverado 1500,BLACK
5237.92,1901,3011.92,633762340,U,Chevrolet,Silverado 1500,BLACK
3423.95,0,3098.95,620403341,U,Cadillac,XT4,BLUE
5595.39,2733.14,2537.25,62010,U,Chevrolet,Equinox,BLACK
1425.92,501,599.92,620241105,U,Chevrolet,Traverse,RED
1920.99,909.29,686.7,460382214,N,Chevrolet,Bolt EV,SILVER
8056.18,4277.76,3453.42,630317029,U,Chevrolet,Trailblazer,RED
5166.7,0,4841.7,62089,U,Chevrolet,Spark,BLUE
3346.42,0,3021.42,57013,U,Ford,F-150,BLACK
7029.58,1834.16,4870.42,620841008,U,Chevrolet,Camaro,GRAY
6856.04,2244.27,4286.77,620402340,U,Nissan,Rogue,BLACK
5288.84,3431.64,1532.2,620352300,N,Chevrolet,Trailblazer,GRAY
4786.22,923.3,3537.92,620241607,U,Chevrolet,Traverse,RED
2775.34,1140.68,1309.66,62084,U,Chevrolet,Silverado 1500,WHITE
6156.68,2206.62,3625.06,620521370,U,RAM,1500,BLACK
4869.88,2266.96,2277.92,622233475,U,Chevrolet,Traverse,PEARL
4011.74,2727.27,959.47,620241651,U,RAM,1500,GRAY
2994.98,1969.45,700.53,620101059,U,Nissan,Maxima,BLACK
4396.96,2444.17,1627.79,622342532,U,Chevrolet,Equinox,WHITE
3221.79,964.43,1932.36,622082461,U,Audi,Q7,WHITE
-792.78,293.39,-1411.17,620025039,U,GMC,Acadia,WHITE
4919.84,3116.88,1477.96,630513408,U,Honda,Accord,RED
6748.05,2885.85,3537.2,622642937,N,Chevrolet,Silverado 2500HD,WHITE
3976.49,701,2950.49,62002,U,RAM,1500,WHITE
4050.7,533.57,3192.13,620351711,U,Chevrolet,Silverado 1500,RED
4169.99,2155.23,1689.76,620492250,U,Chevrolet,Trax,WHITE
4003.63,0,3678.63,631364038,U,Mercedes-Benz,C300,WHITE
6079.85,2152.96,3601.89,620021709,U,Chevrolet,Impala,GRAY
1951.36,1155.76,470.6,622314830,N,Chevrolet,Silverado 1500,GRAY
3847.25,446.74,3075.51,620241859,N,Chevrolet,Traverse,BURGANDY
4869.84,695.02,3849.82,613509105,U,Kia,Telluride,GREEN
1998.17,474.28,1198.89,62025,U,Nissan,Kicks,BLACK
3351.37,1942.34,1084.03,620123652,N,Chevrolet,Equinox,WHITE
9276.17,2463.57,6487.6,620027640,N,Chevrolet,Tahoe,PEARL
2642.04,1964.71,352.33,620026007,U,Chevrolet,Equinox,WHITE
11968.28,5011.57,6631.71,630311962,U,Chevrolet,Silverado 1500,WHITE
3324.91,0,2999.91,630844524,U,Chevrolet,Impala,SILVER
10944.58,4841.66,5777.92,620871552,U,Buick,Enclave,RED
2430.65,1017.73,1087.92,620181106,U,Chevrolet,Cruze,GRAY
-6952.05,1995.03,-9272.08,620102291,U,GMC,Acadia,RED
5411.52,459.02,4627.5,620626663,N,Chevrolet,Silverado 2500HD,WHITE
1573.2,201,1047.2,62012,N,Chevrolet,Equinox,GRAY
7245.56,3034.64,3885.92,620101509,U,Jeep,Wrangler Unlimited,GREY
3208.51,638,2245.51,620352313,U,Chevrolet,Blazer,GRAY
5755.04,1437,3993.04,622265553,U,GMC,Terrain,BLACK
1491.16,659,507.16,620102235,U,GMC,Canyon,BLACK
3043.38,604.73,2113.65,620026032,U,Jeep,Grand Cherokee,RED
3602.42,300,2977.42,63123,U,Chevrolet,Silverado 1500,SILVER
3825.57,1053.49,2447.08,523389554,U,GMC,Sierra 1500,WHITE
5096.21,2363.73,2407.48,631151321,U,Chevrolet,Equinox,BLUE
1742.7,294.9,1122.8,620406611,N,Chevrolet,Trailblazer,WHITE
12502.02,3654.32,8522.7,620952434,U,Chevrolet,Silverado 1500,RED
8348.02,3985.58,4037.44,620241840,U,Nissan,Rogue,RED
3528.56,2445.19,758.37,620101315,U,Chevrolet,Equinox,WHITE
6633.55,1786.56,4521.99,622941083,U,Nissan,Rogue Sport,WHITE
505.59,77,103.59,371287055,U,GMC,Sierra 3500HD,SILVER
4477.01,201,3951.01,61701,U,Chevrolet,Silverado 2500HD,WHITE
3613.08,2585.96,702.12,622203534,N,Chevrolet,Equinox,BLK
3980.56,2069.36,1586.2,633858835,N,Chevrolet,Equinox,GRAY
6369.04,4728.5,1315.54,620352815,U,Chevrolet,Silverado 1500,WHITE
-16971.65,354.43,-17651.08,630432154,U,Chevrolet,Silverado 1500,GRAY
2058.42,502,1231.42,620101869,U,Chevrolet,Camaro,SILVER
2905.91,965.71,1615.2,620406429,N,Chevrolet,Equinox,WHITE
5030.1,3316.7,1388.4,620972221,N,Chevrolet,Camaro,ORANGE
4604.76,3291.84,987.92,62012,U,RAM,ProMaster City,WHITE
3662.22,841.28,2495.94,620181502,U,Chevrolet,Colorado,GRAY
1454.4,0,1129.4,301358137,N,Chevrolet,Equinox,RED
4524.4,0,4199.4,62067,N,Chevrolet,Silverado 3500HD,WHITE
4607.44,4208.68,73.76,622201167,U,Chevrolet,Malibu,BLACK
5618.45,3293.55,1999.9,620972235,U,Dodge,Challenger,GREEN
3291.47,473.82,2492.65,631101639,U,Chevrolet,Bolt EUV,BLACK
9208.47,3246.29,5637.18,620254264,U,Chevrolet,Silverado 1500,GRAY
5410.03,2610.94,2474.09,620023036,U,Chevrolet,Trax,BLACK
2626.07,701,1600.07,620253144,U,Chrysler,Pacifica,BLUE
4908.97,1661.31,2922.66,620241327,U,Dodge,Grand Caravan,SILVER
-58.3,0,-538.3,62095,N,Chevrolet,Silverado 1500,BLACK
5406.61,769,4312.61,620841207,U,Kia,Sorento,RED
3270.05,845.13,2099.92,620023023,U,GMC,Terrain,RED
3666.77,2696.33,645.44,620971244,N,Chevrolet,Traverse,BLACK
2296.19,1033.54,937.65,620871831,U,Chevrolet,Silverado 1500,WHITE
5687.26,2062.17,3300.09,620121012,U,Chevrolet,Silverado 1500,BLUE
5772.87,635.95,4811.92,620121078,U,Ford,F-150,WHITE
1581.42,756,500.42,630741931,U,Chevrolet,Trailblazer,BRONZE
4730.82,3001.4,1404.42,620141407,U,Chevrolet,Colorado,GRAY
8004.16,1338.99,6340.17,622061840,U,Chevrolet,Corvette,GRAY
4220.01,315.55,3579.46,620351537,U,GMC,Sierra 2500HD,BLACK
1225.94,0,900.94,620241329,U,GMC,Acadia,GRAY
3161.91,1752.4,1084.51,622582141,U,Chevrolet,Silverado 1500,BROWN
6491.92,3083.7,3083.22,620257244,U,GMC,Acadia,BLACK
1613.85,1191.27,97.58,620951100,U,Chevrolet,Trax,RED
9320.24,8451.72,543.52,630342276,U,Jeep,Gladiator,TAN
3094.7,201,2568.7,620521547,U,GMC,Sierra 1500,WHITE
12106.91,201,11580.91,620521547,U,Chevrolet,Corvette,RED
5129.05,1765.9,3038.15,626291175,U,Chevrolet,Bolt EV,GRAY
3226.05,601,2300.05,620241656,U,Chevrolet,Silverado 1500 LTD,WHITE
2998.94,1474.02,1199.92,620026428,U,Chevrolet,Equinox,WHITE
4786.56,3097.46,1513.1,62002,N,Chevrolet,Equinox,WHITE
3747.1,749.18,2672.92,620626801,U,Chevrolet,Equinox,PEARL
4211.42,0,3886.42,62062,U,Chevrolet,Express Cutaway,WHITE
5188.3,593.88,4269.42,630523114,U,Ford,F-150,RED
3558.42,2233.82,999.6,620241652,U,Nissan,Altima,GRAY
2275.92,701,1249.92,620142851,U,GMC,Terrain,WHITE
1345.65,0,1020.65,620403019,U,GMC,Sierra 1500,BLUE
4733.86,1329.44,3079.42,631236127,U,Chevrolet,Colorado,
1661,201,1135,62052,N,Chevrolet,Malibu,RED
3951.78,1961.36,1665.42,620481311,U,Chevrolet,Camaro,GRAY
4764.02,2489.41,1949.61,620405841,U,Nissan,Frontier,WHITE
3224.59,0,2899.59,620311810,U,Chevrolet,Silverado 1500,SILVER
794.53,812.93,-343.4,620255394,N,Chevrolet,Silverado 1500,WHITE
8038.78,109,7604.78,630141507,U,Chevrolet,Silverado 2500HD,WHITE
1151.69,0,826.69,63070,U,Chevrolet,Colorado,SILVER
6951.67,0,6626.67,321746030,U,Dodge,Charger,BLUE
3234.24,0,2909.24,620023869,U,Honda,Accord,BLACK
4324.25,1690.35,2308.9,620481201,U,Chevrolet,Tahoe,BLACK
3219.56,201,2693.56,63130,U,Chevrolet,Silverado 1500,WHITE
993.92,801,-132.08,620341040,U,Chevrolet,Equinox,BLUE
2770.53,0,2445.53,372281795,U,GMC,Savana 2500,WHITE
4031.14,1547.09,2159.05,62052,U,GMC,Sierra 1500,WHITE
5606.16,2625.96,2655.2,620255537,N,Chevrolet,Equinox,GRAY
2668.92,0,2343.92,62265,U,Chevrolet,Silverado 1500 LTD,WHITE
3389.99,1248.57,1816.42,620841032,U,Chevrolet,Blazer,RED
3704.37,2695.93,683.44,620521118,N,Chevrolet,Traverse,GRAY
6260.35,2396.3,3539.05,622942907,U,Chevrolet,Blazer,RED
3539.68,259.2,2955.48,620241135,U,Ford,Fiesta,SILVER
4231.86,2995.26,911.6,631291743,N,Chevrolet,Silverado 1500,GRAY
5325.51,2940.31,2060.2,620255164,N,Chevrolet,Equinox,GRAY
4388.42,801,3262.42,620255154,U,Mitsubishi,Outlander,BLUE
4120.62,2253.68,1541.94,622942541,U,Chevrolet,Colorado,GRAY
6352.1,1526.18,4500.92,620101855,U,Chevrolet,Malibu,GRAY
474.78,0,149.78,651095075,U,Chevrolet,Volt,SILVER
2018.03,439.05,1253.98,620354239,U,Chevrolet,Equinox,BLACK
4523.58,3075.66,1122.92,620954052,U,Kia,Forte,GRAY
1403.42,0,1078.42,631251532,U,Chevrolet,Spark,RED
1536.7,0,1211.7,622641568,N,Chevrolet,Silverado 1500,WHITE
2529.03,1801.37,402.66,620026002,U,Chrysler,Pacifica,GRAY
1409.2,201,883.2,63021,N,Chevrolet,Silverado 1500,WHITE
3903.67,1945.49,1633.18,620241607,U,Chevrolet,Equinox,WHITE
-168.3,201,-694.3,63021,N,Chevrolet,Silverado 1500,GRAY
8296.01,4160.78,3810.23,620101247,U,Chevrolet,Silverado 1500 LTD,BLUE
5224.75,2578.05,2321.7,620521938,N,Chevrolet,Suburban,BLACK
5011.82,2049.79,2637.03,620351610,N,Chevrolet,Equinox,GRAY
7459.21,5393.01,1741.2,620611034,N,Chevrolet,Equinox,WHITE
5259.7,1064.28,3870.42,620405814,U,Chevrolet,Silverado 1500,RED
2023.4,201,1497.4,63112,U,Chevrolet,Bolt EUV,GRAY
10417.01,2433.81,7658.2,620841308,U,Chevrolet,Impala,WHITE
3792.04,3059.14,407.9,620023819,U,Jeep,Compass,BLUE
4271,181.02,4089.98,620027769,U,Honda,Civic,RED
5812.44,818.52,4668.92,620951238,U,Ford,Focus,RED
5602.42,201,5076.42,620331809,U,Nissan,Altima,GRAY
1428.22,0,1103.22,653252917,U,Chevrolet,Suburban,RED
6683.53,2204.5,4154.03,620521581,U,Jeep,Wrangler Unlimited,BLACK
7642.62,3653.26,3664.36,620951537,U,Chevrolet,Volt,BLUE
9019.72,3722.8,4971.92,62095,U,RAM,1500 Classic,SILVER
-2527.7,1018,-3870.7,620257801,N,Chevrolet,Trailblazer,GRAY
6076.44,1802.52,3948.92,620101195,U,GMC,Canyon,BLACK
6213.74,2013.96,3874.78,622233201,U,GMC,Sierra 1500,BLACK
3904.17,801,2778.17,622344608,N,Chevrolet,Equinox,WHITE
7325.65,2894.23,4106.42,620254138,U,RAM,1500,GRAY
14805.27,6231.52,8248.75,620022818,U,Chevrolet,Camaro,BLACK
4110.77,2319.2,1466.57,624712036,U,Chevrolet,Malibu,BLACK
5396.01,3588.81,1631.2,631351653,N,Chevrolet,Colorado,WHITE
10140.47,6519.52,3295.95,630342148,U,Chevrolet,Blazer,BLUE
2100.12,602.1,1173.02,620406719,U,Chevrolet,Colorado,WHITE
3739.33,2124.21,1290.12,620402951,U,Ford,F-150,WHITE
11381.96,2416.94,8640.02,622343629,U,RAM,2500,SILVER
4281.88,2958.67,998.21,622203834,U,Chevrolet,Cruze,WHITE
6293.58,2581.22,3387.36,620101222,U,Chevrolet,Blazer,BLACK
9526.76,4951.06,4250.7,614252003,N,Chevrolet,Tahoe,WHITE
1674.47,501,848.47,620142050,U,Chevrolet,Traverse,WHITE
6098.91,1401.49,4372.42,620971262,U,Jeep,Wrangler Unlimited,GREEN
9023.87,5324.78,3374.09,620101458,U,Chevrolet,Silverado 1500,WHITE
2740.48,624.78,1790.7,631382042,N,Chevrolet,Equinox,RED
4402.42,965,3112.42,620102850,U,Chrysler,300,BLACK
3015.73,201,2489.73,62052,U,Chevrolet,Silverado 1500,WHITE
3881.69,2085.49,1471.2,62046,U,Chevrolet,Silverado 1500,BLACK
7366.49,4504.36,2537.13,630318543,U,Chevrolet,Malibu,BLACK
4143.62,2547.92,1270.7,620951524,U,Chevrolet,Express 3500,WHITE
2862.81,337.89,2199.92,628647021,U,Toyota,Highlander,WHITE
5756.3,2369.75,3061.55,620255137,U,Nissan,Versa Note,BLUE
5188.62,1692.2,3171.42,630284395,U,Chevrolet,Malibu,BLUE
6310.83,1273.91,4711.92,622321188,U,Chevrolet,Silverado 1500,BLACK
7576.49,1962.07,5289.42,62012,U,Chevrolet,Silverado 1500,BLUE
2657.29,98,2234.29,620241726,U,Jeep,Renegade,BLUE
5081.99,3595.5,1161.49,622942532,U,Kia,Sportage,BLUE
4311.44,1083.65,2902.79,620257514,U,RAM,1500 Classic,RED
2324.94,0,1999.94,620352673,U,Chevrolet,Silverado 1500,WHITE
6625.51,1312.59,4987.92,620242158,U,Chevrolet,Equinox,BLACK
1152.08,506.04,321.04,620242143,U,Dodge,Journey,SILVER
6975.09,392.84,6257.25,633038438,N,Chevrolet,Corvette,BLUE
2854.37,1211.2,1318.17,620671739,U,Chevrolet,Bolt EUV,GRAY
3068.42,801,1942.42,625138658,U,Kia,Telluride,WHITE
4753.52,3113.56,1314.96,631381953,U,Buick,Encore GX,ORANGE
4236.34,2604.94,1306.4,620241128,N,Chevrolet,Trailblazer,RED
-36895.83,1883.81,-39104.64,620255115,N,Chevrolet,Silverado 1500,GRAY
-6018.84,201,-6544.84,620023372,U,Toyota,Corolla Hybrid,BLUE
1926.9,201,1400.9,62052,U,RAM,1500 Classic,WHITE
10245.28,2654.33,7265.95,633855006,N,Chevrolet,Corvette,GRAY
5867.01,48.59,5493.42,620952232,U,Chevrolet,Impala,BLUE
4914.74,1846.82,2742.92,620102190,U,Nissan,Pathfinder,WHITE
7674,2390.91,4958.09,620403534,U,Ford,Bronco,BLUE
7849.43,0,7524.43,631162810,U,Kia,Optima,RED
6605.75,0,6280.75,620951238,U,Ford,Fusion,WHITE
1737.06,1250,162.06,620741952,N,Chevrolet,Silverado 1500,GRAY
3249.4,195,2729.4,622346865,N,Chevrolet,Colorado,RED
4823.05,2437.92,2060.13,62035,N,Chevrolet,Silverado 1500,GRAY
4589.99,2407.55,1857.44,620024752,N,Chevrolet,Traverse,GRAY
2729.93,701,1703.93,620025858,N,Chevrolet,Traverse,GRAY
2395,0,2070,620223121,N,Chevrolet,Colorado,SAND
3828.51,1201,2302.51,620322343,N,Chevrolet,Traverse,BLACK
1344.5,100,919.5,62236,N,Chevrolet,Silverado 1500,BLACK
2566.2,1455.28,785.92,620241113,U,GMC,Canyon,BLACK
5934.63,501,5108.63,620241429,U,Nissan,Sentra,GRAY
2164.86,480.44,1359.42,633035825,U,Honda,Odyssey,GRAY
6622.16,1645.24,4651.92,620951814,U,Kia,Sportage,BROWN
3284.3,801,2158.3,631293999,U,Chevrolet,Bolt EUV,BLUE
1188.92,0,863.92,62002,U,Chevrolet,Equinox,WHITE
4666.02,3478.1,862.92,620101767,U,Chevrolet,Cruze,GRAY
4838.1,2061.25,2451.85,622203834,U,Chevrolet,Colorado,GRAY
6419.71,201,5893.71,622345844,U,Jeep,Wrangler JK Unlimited,BLACK
2350.38,563.18,1462.2,622347602,N,Chevrolet,Trailblazer,GRAY
579.02,153.55,100.47,620121974,U,Ford,Fusion Energi,BLACK
453.47,1275.34,-1146.87,620241007,U,Chevrolet,Equinox,BLACK
5880.52,818.54,4736.98,620027392,U,Buick,Verano,WHITE
3330.12,1019.13,1985.99,62002,U,Chevrolet,Equinox,GRAY
2502.77,0,2177.77,469331405,U,Chevrolet,SSR,RED
3888.21,2189.82,1373.39,626856035,U,Chevrolet,Blazer,GRAY
5106.95,0,4781.95,622344321,U,Ford,Expedition EL,WHITE
3783.89,1342.65,2116.24,620102246,U,Kia,Sportage,BLACK
4841.42,0,4516.42,620951638,U,Kia,Sorento,GRAY
215.75,390.33,-499.58,620951108,U,Chevrolet,Equinox,RED
5511.17,3571.5,1614.67,620025023,U,Chevrolet,Malibu,BLKCHERRY
1861.5,1282.23,254.27,620022213,U,Chevrolet,Equinox,ORANGE
5279.82,1044,3910.82,62021,N,Chevrolet,Silverado 1500,WHITE
10115.93,3117.88,6673.05,62002,U,RAM,2500,BLUE
8005.68,3430.92,4249.76,620882208,U,Chevrolet,Silverado 1500,BROWN
1626.46,201,1100.46,620023904,U,Buick,Encore,WHITE
4725.29,0,4400.29,620253971,U,Honda,CR-V,BLUE
1630.42,591,714.42,620142129,N,Chevrolet,Silverado 1500,GRAY
6964.33,1408.41,5230.92,620023066,U,Chevrolet,Impala,SILVER
6937,0,6612,620405926,U,Kia,Sportage,
4071.62,1825.52,1921.1,620242045,U,Chevrolet,Volt,BLUE
6537.63,962.21,5250.42,620252496,U,Chevrolet,Traverse,WHITE
4949.71,0,4624.71,630214200,U,INFINITI,Q50,BLACK
5122.39,1166.47,3630.92,620334015,U,Chevrolet,Colorado,WHITE
5514.41,2164.81,3024.6,622234321,U,Ford,Bronco Sport,BLUE
5009.37,2566.18,2118.19,620625681,U,Cadillac,CT4,BLU
4847.16,2286.61,2235.55,620022834,U,Nissan,Kicks,GRAY
10467.09,5055.63,5235.46,620352025,U,Chevrolet,Silverado 1500,BLACK
4387.72,2722.26,1340.46,620343407,U,Ford,Explorer,BLACK
3975.45,50.23,3600.22,633841307,U,Mazda,Mazda3,BLUE
5021.83,1096.52,3600.31,620341327,U,Chevrolet,Silverado 1500,WHITE
5007.57,2182.52,2500.05,620023361,U,Chevrolet,Malibu,RED
6918.58,740.66,5852.92,633861017,U,Chevrolet,Colorado,WHITE
3792.55,1025.05,2442.5,620181149,U,Dodge,Challenger,GRAY
3377.08,1300.66,1751.42,62035,U,Chevrolet,Silverado 1500,BLUE
5672.92,0,5347.92,622031313,U,Chevrolet,Trax,SILVER
2507.05,801,1381.05,620804015,U,Chevrolet,Traverse,BLACK
6432,2271.6,3835.4,622085306,U,Chevrolet,Trax,RED
6245.97,1894.03,4026.94,631391744,U,Honda,Fit,BLUE
6464.66,1839.24,4300.42,620241835,U,Chevrolet,Silverado 1500,WHITE
1599.55,0,1274.55,62025,N,Chevrolet,Equinox,RED
1967.72,0,1642.72,620881056,U,Buick,Enclave,GRAY
4789.94,3555.44,909.5,622081819,N,Chevrolet,Silverado 1500,BLACK
5493.96,1981.96,3187,620142267,N,Chevrolet,Silverado 1500,WHITE
5744.48,3354.28,2065.2,620101555,N,Chevrolet,Trailblazer,WHITE
9212.2,0,8887.2,631301241,U,Dodge,Challenger,WHITE
6281.72,0,5956.72,620841215,U,Nissan,Rogue,RED
2999.12,1431.17,1242.95,620954065,U,Chevrolet,Volt,BLACK
4317.29,1152.78,2839.51,620271016,N,Chevrolet,Traverse,SILVER
5615.13,2963.94,2326.19,622943174,N,Chevrolet,Colorado,BLACK
4714.11,2804.41,1584.7,620101241,N,Chevrolet,Trailblazer,BLUE
5304.98,3580.12,1399.86,620971041,U,Chevrolet,Silverado 1500,BLACK
1231.05,175,731.05,622542338,U,Chevrolet,Equinox,WHITE
1847.95,505.65,1017.3,620626412,N,Chevrolet,Trailblazer,GRAY
2233.34,214.88,1693.46,630844524,N,Chevrolet,Trailblazer,WHITE
9727,0,9402,62016,U,Toyota,Highlander,SILVER
4407.63,1881.84,2200.79,620027940,U,Chevrolet,Tahoe,STEEL
3104.22,192.85,2586.37,620625665,U,Ford,F-150,BLACK
3610.51,1000,2285.51,620021904,N,Chevrolet,Traverse,BLUE
6390.02,451,5614.02,54302,U,Toyota,Sienna,GRAY
21278.1,0,20953.1,62024,N,Chevrolet,Corvette,YELLOW
668.66,0,343.66,62220,U,Chevrolet,Silverado 1500,WHITE
3726.2,1000,2401.2,620101856,N,Chevrolet,Equinox,BRONZE
5946.74,201,5420.74,620333379,U,Chevrolet,Silverado 3500HD,RED
4710.51,2350,2035.51,620351402,N,Chevrolet,Traverse,WHITE
4399.51,2186.59,1887.92,620251098,U,Chevrolet,Malibu,SILVER
1452.96,1186.76,-58.8,620164560,N,Chevrolet,Silverado 1500,RED
1506.06,401,780.06,633473223,U,Chevrolet,Colorado,WHITE
1181.34,0,856.34,620881536,U,Hyundai,Elantra,SILVER
8021.33,4754.28,2942.05,620882051,U,Chevrolet,Malibu,WHITE
4415,201,3889,62067,U,Chevrolet,Impala,RED
3997.33,1373.71,2298.62,620521944,U,Mitsubishi,Mirage,MAROON
6340.15,5089.92,925.23,620628551,N,Chevrolet,Equinox,BLACK
12441.31,2360.53,9755.78,622463405,U,Chevrolet,Silverado 1500,SILVER
1694.65,0,1369.65,633687724,U,Chevrolet,Volt,BLACK
5632.66,1870.5,3437.16,620241621,U,Chevrolet,Equinox,BLACK
4524.79,201,3998.79,63114,U,GMC,Sierra 1500,GRAY
8045,600,7120,620521334,U,GMC,Terrain,BLACK
459.6,201,-66.4,620241022,U,Chevrolet,Camaro,BLACK
7948.68,3551.25,4072.43,620952138,U,Chevrolet,Silverado 2500HD,BLACK
1372.42,201,846.42,620101468,U,Nissan,Altima,RED
1959.39,0,1634.39,62040,U,GMC,Terrain,EBONY
1225.41,0,900.41,62002,U,GMC,Sierra 3500HD,WHITE
5239.02,4217.56,696.46,620142715,U,Chevrolet,Silverado 1500 LTD,BLACK
9035.59,2876.29,5834.3,620881435,U,Jeep,Wrangler Unlimited,BLACK
2223.89,572.91,1325.98,620951136,U,Chevrolet,Equinox,BLACK
6414.72,1889.52,4200.2,620952247,U,Chevrolet,Malibu,SILVER
5924.12,4681.98,917.14,62095,U,GMC,Canyon,GRAY
1920.38,823.71,771.67,620952119,U,Buick,Encore,BLUE
