"ID","ID2","Item title","Final URL","Image URL","Item subtitle","Item description","Item category","Price","Sale price","Contextual keywords","Item address","Tracking template","Custom parameter","Final mobile URL"
"KL7CJLSM0MB376183","2137326036","2021 Chevrolet Trax LT","https://www.schmittchevrolet.com/VehicleDetails/KL7CJLSM0MB376183","https://cdn.getauto.com/photos/3/156863/1c/KL7CJLSM0MB376183-1c.jpg","At your Wood River dealership","This 2021 Chevrolet Trax LT is a reliable and safe motorcar that has been driven 45,621 miles. It is equipped with a 1.4 liter 4 cylinder engine and sequential port fuel injection, providing a reliable and efficient performance. The car's exterior is a striking crimson metallic color, while the interior is upholstered in luxurious black leather. It also boasts a 5 out of 5 star crash test rating, making it an ideal choice for those looking for a safe and reliable ride. Additionally, this vehicle comes equipped with a variety of modern features such as touch screen display, Bluetooth audio connection, hill start assist, Apple Carplay ready, and Bluetooth phone connectivity. With all these features combined, this car is sure to make any driver feel like royalty on the open road.","Wagon","19390 USD","19390 USD","Wood River car dealers; Wagons for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1FA6P8CF0G5226370","2137326037","2016 Ford Mustang","https://www.schmittchevrolet.com/VehicleDetails/1FA6P8CF0G5226370","","At your Wood River dealership","This vehicle is a 2016 Ford Mustang Fastback RWD with 44,051 miles. It is equipped with a 5.0 liter 8 cylinder engine, sequential port fuel injection, and Hill Start Assist. The exterior of this vehicle is white and it has low mileage, making it an ideal choice for anyone looking for a reliable car. This car is sure to turn heads wherever it goes, with its powerful engine and sleek design.","Coupe","0 USD","0 USD","Wood River car dealers; Coupes for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"KL7CJLSM6MB374695","2137326038","2021 Chevrolet Trax LT","https://www.schmittchevrolet.com/VehicleDetails/KL7CJLSM6MB374695","","At your Wood River dealership","This 2021 Chevrolet Trax LT is a reliable and efficient motorcar, perfect for any driver. With a 1.4 liter 4 cylinder engine and sequential port fuel injection, this car has power and efficiency, and can reach 43,978 miles on the odometer. It has a crimson metallic exterior and jet black interior, giving it a stylish yet rugged look. It has been awarded a 5 out of 5 star crash test rating, making it even safer to drive. Additionally, hill start assist is included as a standard feature, making driving this car even easier. This car is truly one of a kind!","Wagon","0 USD","0 USD","Wood River car dealers; Wagons for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1FATP8UH9K5199732","2137326040","2019 Ford Mustang EcoBoost","https://www.schmittchevrolet.com/VehicleDetails/1FATP8UH9K5199732","","At your Wood River dealership","This 2019 Ford Mustang EcoBoost Convertible is a reliable and stylish ride. With low mileage of 23,116 miles, it has been well taken care of and is ready for its next owner. It features a 2.3 liter 4 cylinder engine with turbocharging, providing power and efficiency. The vehicle is RWD and comes in an ingot silver exterior with an ebony interior. It also includes hill start assist for added safety and control. This car is sure to turn heads on the road!","Convertible","25390 USD","25390 USD","Wood River car dealers; Convertibles for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"2C3CDXCT6LH252744","2137329632","2020 Dodge Charger R/T","https://www.schmittchevrolet.com/VehicleDetails/2C3CDXCT6LH252744","","At your Wood River dealership","This 2020 Dodge Charger R/T is a powerful and reliable motorcar. It has a low mileage of 35,678 miles and is equipped with a 5.7 liter 8 cylinder engine, sequential port fuel injection, and RWD. The exterior of this car is a pitch black clearcoat, while the interior is finished in a black leather. It has been given a crash test rating of 5 out of 5 stars, making it one of the safest cars on the road today. Additionally, this motorcar has hill start assist for added safety and control when driving in low visibility conditions.","Sedan","0 USD","0 USD","Wood River car dealers; Sedans for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1N4BL4CV4PN369428","2137329635","2023 Nissan Altima 2.5 SR","https://www.schmittchevrolet.com/VehicleDetails/1N4BL4CV4PN369428","","At your Wood River dealership","This vehicle is a 2023 Nissan Altima 2.5 SR, a low mileage motorcar with 4,411 miles. It is equipped with a 2.5 liter 4 cylinder engine and fuel injection, and has been given a gray sky pearl exterior. The vehicle has been given a crash test rating of 5 out of 5 stars, and features such as blind spot sensor and hill start assist add to its safety and convenience. This motorcar is sure to turn heads on the road with its sporty yet elegant design.","Sedan","0 USD","0 USD","Wood River car dealers; Sedans for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"3GNAXKEGXPS141010","2137329636","2023 Chevrolet Equinox LT","https://www.schmittchevrolet.com/VehicleDetails/3GNAXKEGXPS141010","","At your Wood River dealership","This 2023 Chevrolet Equinox LT is a reliable and efficient motorcar, perfect for any driver. It has a 1.5 liter 4 cylinder turbocharged engine, and FWD capabilities, making it perfect for any terrain. With 13,079 miles on the odometer, this car has already seen plenty of use, but it still has plenty of life left in it. The summit white exterior and jet black interior give this car a sleek and modern look, while the 5 out of 5 star crash test rating ensures that it will keep you safe on the road. With all these features combined, this car is sure to be a great choice for anyone looking for a reliable and efficient motorcar.","SUV","0 USD","0 USD","Wood River car dealers; SUVs for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"3GCNAAEK5RG270823","2137336259","2024 Chevrolet Silverado 1500 Work Truck","https://www.schmittchevrolet.com/VehicleDetails/3GCNAAEK5RG270823","https://cdn.getauto.com/photos/3/156863/1c/3GCNAAEK5RG270823-1c.jpg","At your Wood River dealership","The 2024 Chevrolet Silverado 1500 Work Truck is a powerful and reliable vehicle. It has a 2.7 liter 4 cylinder engine with a turbocharged system, and is equipped with a dark ash metallic exterior and jet black interior. This car offers a touch screen display, Bluetooth audio connection, hill start assist, Bluetooth phone connectivity, and more. It is the perfect car for anyone looking for a reliable and powerful ride in the future.","Other","38860 USD","36610 USD","Wood River car dealers; Others for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1G1ZG5STXRF156427","2137336260","2024 Chevrolet Malibu RS","https://www.schmittchevrolet.com/VehicleDetails/1G1ZG5STXRF156427","https://cdn.getauto.com/photos/3/156863/1c/1G1ZG5STXRF156427-1c.jpg","At your Wood River dealership","The 2024 Chevrolet Malibu RS is a motorcar of the future, featuring a 1.5 liter 4 cylinder engine with a turbocharged system. This vehicle has a mineral gray metallic exterior and a jet black interior, making it both stylish and modern. It has a crash test rating of 5 out of 5 stars, and features such as a touch screen display, Bluetooth audio connection, hill start assist, and Bluetooth phone connectivity. With its impressive safety rating and modern features, this car is sure to be a reliable and comfortable ride for years to come.","Other","27890 USD","25390 USD","Wood River car dealers; Others for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1GCSKSE32AZ223722","2137336262","2010 Chevrolet Silverado 1500 LT","https://www.schmittchevrolet.com/VehicleDetails/1GCSKSE32AZ223722","","At your Wood River dealership","This 2010 Chevrolet Silverado 1500 LT Extended Cab Pickup 4x4 is a reliable and powerful vehicle that has been well maintained. With 172,443 miles, it has driven many miles and still has plenty of life left in it. It has a 5.3 liter 8 cylinder engine with sequential port fuel injection and part time with on demand four wheel drive capabilities. The Imperial Blue Metallic exterior and Ebony interior give this car a sleek and stylish look. It has been given a crash test rating of 5 out of 5 stars, making it one of the safest cars on the road today. This car is sure to turn heads wherever it goes!","Pickup","0 USD","0 USD","Wood River car dealers; Pickups for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"ML32AUHJ6PH005101","2137336267","2023 Mitsubishi Mirage","https://www.schmittchevrolet.com/VehicleDetails/ML32AUHJ6PH005101","","At your Wood River dealership","This vehicle is a 2023 Mitsubishi Mirage Hatchback, with a 1.2 liter 3 cylinder engine and sequential port fuel injection. It has driven 16,217 miles and is equipped with FWD. This car is sure to turn heads with its sleek black exterior and modern features. Whether you're looking for a reliable mode of transportation or just something stylish to cruise around in, this car is sure to meet your needs.","Hatchback","0 USD","0 USD","Wood River car dealers; Hatchbacks for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1G1ZG5ST5RF192378","2137342896","2024 Chevrolet Malibu RS","https://www.schmittchevrolet.com/VehicleDetails/1G1ZG5ST5RF192378","https://cdn.getauto.com/photos/3/156863/1c/1G1ZG5ST5RF192378-1c.jpg","At your Wood River dealership","The Chevrolet Malibu RS is a 2024 model car that is sure to turn heads. Boasting a stellar gray metallic exterior and jet black premium cloth seat trim interior, this vehicle is sure to turn heads on the road. It has a 1.5 liter 4 cylinder engine with a turbocharged system that provides a 5 out of 5 star crash test rating, making it one of the safest cars on the road today. With its powerful yet efficient performance, the Chevrolet Malibu RS is the perfect choice for anyone looking for a reliable and stylish ride.","Sedan","27345 USD","24845 USD","Wood River car dealers; Sedans for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1C4HJXDGXMW753599","2137342903","2021 Jeep Wrangler Unlimited Unlimited Willys","https://www.schmittchevrolet.com/VehicleDetails/1C4HJXDGXMW753599","","At your Wood River dealership","This 2021 Jeep Wrangler Unlimited Willys is a powerful and reliable motorcar. It has a 3.6 liter 6 cylinder engine with sequential port fuel injection, and has driven 33,226 miles. The car's granite crystal metallic clearcoat exterior is accented by a black interior, and it features hill start assist and part time four wheel drive for added convenience. With its powerful 4x4 capabilities and modern features, this car is sure to turn heads wherever it goes.","SUV","0 USD","0 USD","Wood River car dealers; SUVs for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1GYFZER48MF016494","2137342904","2021 Cadillac XT4 Sport","https://www.schmittchevrolet.com/VehicleDetails/1GYFZER48MF016494","","At your Wood River dealership","This 2021 Cadillac XT4 Sport is a marvel of automotive engineering. Boasting a low mileage of 27,100 miles, this vehicle is sure to turn heads. It is powered by a 2.0 liter 4 cylinder engine with turbocharging, and features a radiant silver metallic exterior with a jet black with cinnamon accents interior. It has a crash test rating of 5 out of 5 stars, and comes equipped with blind spot sensor and hill start assist technology. This car is sure to turn heads wherever it goes!","Wagon","0 USD","0 USD","Wood River car dealers; Wagons for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1FA6P8CF4R5403960","2137342906","2024 Ford Mustang","https://www.schmittchevrolet.com/VehicleDetails/1FA6P8CF4R5403960","","At your Wood River dealership","This vehicle is a 2024 Ford Mustang Fastback RWD, with a low mileage of 177 miles. It is equipped with a 5.0 liter 8 cylinder engine that is fuel injected and has a red exterior. Vehicle features such as blind spot sensor and hill start assist make this car an excellent choice for anyone looking for a reliable motorcar. With its low mileage and powerful engine, this car is sure to turn heads on the road.","Fastback RWD","0 USD","0 USD","Wood River car dealers; Fastback RWDs for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1GNSKBKD6PR406733","2137352122","2023 Chevrolet Suburban LS","https://www.schmittchevrolet.com/VehicleDetails/1GNSKBKD6PR406733","","At your Wood River dealership","This 2023 Chevrolet Suburban LS is a powerful and reliable motorcar, perfect for any driver. With a 5.3 liter 8 cylinder engine and fuel injection, this SUV 4x4 has a black exterior and jet black interior, giving it a sleek and modern look. It has 16,459 miles on it and a 4 out of 5 star crash test rating, making it a safe and reliable choice for any driver. Hill start assist and part time with on demand four wheel drive give this car added convenience and functionality, making it an ideal choice for any driver looking for a reliable motorcar.","SUV","0 USD","0 USD","Wood River car dealers; SUVs for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
