Date,Person_ID,Age,Gender,Sleep Start Time,Sleep End Time,Total Sleep Hours,Sleep Quality,Exercise (mins/day),Caffeine Intake (mg),Screen Time Before Bed (mins),Work Hours (hrs/day),Productivity Score,Mood Score,Stress Level
4/11/24,3084,21,Male,21.78,2.76,4.98,7,48,255,135,8.826409501,9,6,8
12/2/24,3997,30,Male,20.83,4.92,8.09,2,70,251,143,10.83202374,7,9,4
7/17/24,2568,51,Other,23.33,5.43,6.1,1,28,273,47,9.52404074,10,2,9
2/12/24,9538,48,Male,23.65,7.64,7.99,9,37,251,56,10.9175199,10,6,4
11/2/24,3351,55,Other,23.77,8.72,8.96,8,1,188,39,5.041610121,8,5,4
2/26/24,7155,27,Other,21.47,4.17,6.7,3,12,97,45,8.65069013,8,4,1
12/11/24,9578,20,Male,22.28,5.49,7.21,4,60,48,43,10.02247033,8,9,1
10/28/24,7759,18,Male,20.85,5.55,8.7,10,8,161,147,5.318265326,1,1,2
5/15/24,1913,47,Male,21.27,3.16,5.89,6,9,208,8,9.319521537,4,3,2
1/2/24,5012,44,Other,20.98,2.1,5.11,10,33,190,155,6.712583945,6,4,4
4/22/24,8695,23,Male,20.95,4.73,7.78,1,3,175,97,8.783496793,3,5,10
11/1/24,3941,20,Male,22.7,4.68,5.98,9,34,234,64,6.291658782,8,2,2
10/7/24,4068,53,Male,21.13,6.24,9.11,6,65,172,179,4.952303449,9,7,10
3/4/24,2085,22,Male,20.37,2.24,5.87,2,1,227,17,4.239616859,2,4,1
6/9/24,9480,49,Female,21.87,4.94,7.07,2,33,283,162,8.059053333,6,9,5
10/7/24,8504,32,Male,22.97,6.2,7.23,3,32,80,121,7.669564322,9,6,5
6/1/24,3456,30,Male,23.52,6.85,7.34,8,61,27,115,5.120265412,6,1,2
12/29/24,2156,37,Female,22.78,3.98,5.19,6,25,237,41,4.717519169,2,7,7
11/1/24,7485,38,Female,20.65,3.55,6.9,6,24,284,66,5.834798192,8,9,1
4/18/24,5697,22,Male,22.63,4.87,6.24,1,58,79,58,7.328146627,10,8,3
5/2/24,4834,37,Female,22.9,6.78,7.88,7,48,19,28,7.592032477,7,1,8
3/20/24,3173,46,Female,22.42,6.19,7.77,6,66,51,144,11.33146027,10,8,2
2/20/24,4611,36,Female,23.55,5.03,5.48,7,26,50,83,7.328490346,3,1,8
4/23/24,4341,24,Female,23.9,6.59,6.69,9,71,68,31,7.902618463,10,10,9
7/22/24,3633,41,Male,21.3,4.56,7.26,2,9,102,133,10.29323608,8,4,2
12/16/24,4875,25,Female,22.27,7.59,9.32,8,77,205,42,9.719786141,1,1,4
12/19/24,4639,28,Other,21.13,6.27,9.13,4,45,219,117,9.274521313,4,9,8
5/31/24,9079,39,Other,20,3.47,7.47,4,18,260,14,6.649358723,3,7,3
10/29/24,2045,33,Other,20.68,5,8.32,2,73,129,125,6.667099678,3,9,5
1/28/24,3896,19,Other,22.92,4.81,5.89,7,81,13,31,5.641254517,6,4,4
4/11/24,6490,48,Other,21.97,6.55,8.59,3,16,3,171,11.79741432,1,7,5
8/16/24,7585,32,Male,23.13,5.21,6.08,2,12,247,4,11.05257589,5,10,5
8/12/24,3250,58,Other,21.53,6.58,9.04,4,35,32,28,7.983751911,8,10,7
6/28/24,1370,43,Female,20.62,3.81,7.2,7,89,17,177,9.668304859,7,1,3
6/3/24,1272,49,Other,23.48,5.11,5.63,2,81,85,179,9.00311851,1,1,10
6/27/24,2349,24,Male,23.42,8.82,9.41,3,53,194,8,10.41117624,3,10,5
7/31/24,2383,20,Other,23.67,5.72,6.06,10,87,45,59,7.158530695,4,2,7
11/6/24,8464,21,Male,22.58,6.42,7.84,5,66,111,157,11.67894084,7,1,1
1/1/24,6762,26,Male,23.2,6.01,6.81,9,20,22,153,7.985448756,8,8,3
11/20/24,2943,27,Other,23.57,8.98,9.42,7,6,38,147,4.621051978,2,10,5
7/25/24,8970,22,Other,22.87,5.63,6.76,10,41,227,17,6.03527408,4,5,9
4/6/24,7337,32,Other,23.57,7.88,8.32,1,45,144,144,7.704004229,4,4,9
10/9/24,4067,41,Other,21.28,6.29,9.01,5,23,208,10,5.575064,7,8,4
4/18/24,3071,50,Other,21.85,4.69,6.84,9,49,110,12,9.045929124,10,2,9
10/17/24,9660,39,Other,22.72,3.97,5.26,5,75,6,14,5.986174526,4,4,4
7/20/24,7249,57,Male,22.38,7.8,9.41,6,22,64,87,9.340135112,1,4,2
12/18/24,1672,22,Female,20.68,5.16,8.48,4,45,230,71,6.954056559,5,7,7
12/19/24,8822,36,Male,22.05,3.74,5.69,7,12,165,35,9.114901385,8,3,3
2/6/24,6336,54,Male,20.67,5.55,8.88,10,41,189,52,4.841508767,9,5,1
1/18/24,1059,31,Female,23.48,8.44,8.96,3,89,109,57,7.448312747,8,9,9
4/19/24,7507,30,Female,22.22,5.74,7.53,2,61,148,102,11.87322293,5,8,4
4/18/24,1198,35,Male,23.92,7.28,7.36,10,70,155,20,10.07242855,10,4,1
10/20/24,4883,41,Other,20.68,4.15,7.46,10,70,218,17,4.822849006,9,2,6
11/11/24,5203,54,Other,20.47,3.83,7.37,9,79,0,120,11.8631802,8,4,9
9/14/24,1329,40,Female,22.28,4.5,6.22,4,85,275,138,11.62489575,5,6,9
11/14/24,4758,32,Female,21.7,5.42,7.72,9,33,19,105,9.485487514,7,7,3
8/30/24,8160,40,Other,22.2,7.34,9.14,9,45,39,28,4.149806778,1,9,5
4/2/24,1836,38,Female,21.37,2.97,5.61,7,6,189,33,11.14765045,1,3,6
7/26/24,8489,49,Female,23.7,8.71,9.01,6,27,184,40,9.380258015,2,10,10
11/20/24,5030,34,Female,22.42,3.75,5.33,9,22,179,87,11.85569212,10,4,6
9/13/24,2157,55,Male,23.03,7.44,8.41,8,41,136,80,9.003766494,6,10,8
2/19/24,9973,53,Male,20.32,2.78,6.47,4,66,220,166,9.658706019,7,1,5
4/24/24,1864,27,Female,21.03,3.79,6.75,2,40,224,84,8.06990781,4,5,9
10/20/24,2441,18,Female,22.43,4.03,5.59,6,46,226,100,9.367950909,2,5,2
4/7/24,2917,57,Other,20.83,3.48,6.65,9,60,144,96,6.033732483,1,9,6
3/9/24,7692,28,Female,22.98,5.74,6.76,6,15,158,13,7.095408907,6,1,8
6/12/24,8028,59,Female,22.1,7.37,9.27,8,28,161,161,9.831930073,2,4,9
5/1/24,7626,34,Female,21.15,3.41,6.26,9,19,14,112,5.422355306,6,8,2
5/27/24,4335,32,Male,23.22,5.44,6.23,8,23,17,159,8.017104112,10,5,5
2/2/24,2263,45,Other,20.75,2.67,5.92,5,33,258,55,5.655364334,8,10,2
9/20/24,2480,43,Female,21.62,6.99,9.37,3,20,88,159,7.764956965,8,7,4
4/8/24,2490,19,Male,23.02,7.54,8.52,4,85,39,170,5.200020743,4,5,7
6/18/24,8002,58,Female,20.88,4.15,7.26,7,40,61,117,6.681988399,9,3,1
9/7/24,6657,41,Other,22.8,3.76,4.96,6,30,152,15,11.96772024,7,9,5
5/24/24,7152,43,Female,20.1,3.42,7.32,2,44,287,6,8.029846698,2,10,3
12/31/24,7845,31,Male,23.8,6.69,6.89,8,29,135,78,10.02011437,10,4,7
1/24/24,2264,25,Male,21.87,4.68,6.81,7,73,30,76,8.046133102,6,7,6
1/12/24,9103,22,Female,22.58,4.49,5.91,8,72,140,146,4.596535233,8,3,1
8/2/24,5493,36,Male,22.43,7.54,9.1,7,45,81,143,5.777043419,5,9,6
5/22/24,2437,26,Male,21.17,3.73,6.57,2,21,86,147,4.333648421,10,9,3
8/13/24,1740,48,Male,20.08,5.32,9.24,7,69,20,46,9.754619205,1,9,10
8/20/24,5880,24,Male,21.42,3.55,6.13,1,77,130,58,10.75931951,5,7,5
7/2/24,8908,55,Female,23.33,4.98,5.65,10,8,215,88,6.466905951,7,1,7
10/23/24,3367,36,Male,20.73,2.71,5.98,8,86,137,43,7.387953344,2,6,6
3/20/24,5652,27,Other,23.13,6.07,6.93,2,20,245,92,4.584607597,4,7,5
7/18/24,6867,53,Female,22.43,6.01,7.58,3,21,174,35,6.161006463,9,2,10
6/17/24,1867,42,Male,21.65,6.21,8.56,10,82,29,121,8.324835522,2,2,4
8/18/24,4617,51,Male,22.57,3.18,4.61,3,51,43,85,5.412300392,5,4,6
1/13/24,3452,59,Male,23.78,4.61,4.83,2,77,277,16,10.04534364,6,10,7
3/11/24,2982,42,Other,21.67,3.73,6.07,7,27,73,127,8.133136908,2,1,9
1/10/24,8550,46,Male,22.68,5.89,7.21,7,70,58,163,5.102879077,5,5,3
9/14/24,9662,57,Other,21.67,4.46,6.79,3,13,176,130,9.081920516,2,5,9
9/22/24,9624,33,Male,20.4,4.97,8.57,8,81,123,7,9.991746218,4,4,10
12/26/24,7906,31,Male,20.37,5.37,9.01,5,49,169,155,6.763129316,10,4,4
4/25/24,4595,19,Male,21.9,5.66,7.76,7,62,259,114,4.590115162,3,5,2
2/24/24,3715,24,Male,23.93,5.4,5.47,2,49,122,47,6.806725417,6,2,1
9/12/24,1212,20,Male,23.45,6.96,7.51,8,70,190,146,5.077835338,1,7,2
10/10/24,2781,34,Female,23.87,9.31,9.44,2,7,68,77,10.15583952,6,3,8
5/29/24,6025,23,Other,22.25,4.68,6.43,1,43,86,83,5.181853446,9,8,5
6/21/24,3239,47,Other,23.18,5.26,6.08,8,80,14,118,9.255233775,10,9,1
5/28/24,6302,22,Other,21.42,3.83,6.42,1,84,45,69,11.7639507,5,8,6
7/27/24,8092,48,Other,23.72,6.5,6.78,4,33,288,54,10.2499285,5,4,3
11/10/24,3858,30,Male,23.7,8.66,8.96,8,34,218,138,4.008553293,10,10,6
2/19/24,4120,56,Female,21.42,5.28,7.86,6,12,262,170,7.660340398,6,3,8
11/13/24,6319,54,Female,23.7,6.67,6.97,1,44,52,26,9.246296586,4,4,3
6/24/24,6307,31,Female,20.77,2.74,5.98,3,24,33,47,11.88611502,1,3,9
10/17/24,4313,50,Male,20.72,5.87,9.15,3,53,38,109,8.984186477,6,9,4
4/21/24,2892,18,Female,21.9,6.91,9.01,10,53,291,41,8.247366615,3,3,4
5/19/24,9395,38,Female,23.45,4.71,5.26,9,43,131,158,10.2432497,3,1,2
8/21/24,3137,37,Other,20.05,1.91,5.86,4,47,222,135,8.677876858,2,3,8
1/17/24,1678,59,Other,22.2,3.08,4.88,5,27,31,6,8.749206917,9,6,6
6/27/24,7685,47,Other,22.88,4.34,5.46,3,66,259,19,10.26631112,2,9,3
10/31/24,8083,54,Female,21.83,3.28,5.45,10,3,160,80,6.416644796,10,4,10
6/14/24,2450,59,Male,21.53,4.58,7.05,3,8,211,7,6.148966297,8,6,9
4/20/24,2087,52,Male,23.63,8.64,9,6,87,17,111,9.364115257,1,5,9
9/3/24,9049,23,Female,22.73,7.67,8.94,9,82,123,47,9.027776087,8,9,10
7/8/24,9692,48,Male,20.15,5.32,9.17,2,85,192,76,8.773497873,7,10,8
7/10/24,7217,51,Male,20.67,3.99,7.32,6,10,64,150,7.713406123,9,1,1
3/15/24,1054,44,Other,21.12,2.28,5.16,10,33,247,159,5.681279241,9,2,4
8/4/24,5359,57,Female,23.22,7.49,8.27,10,2,78,154,7.24753849,9,3,4
9/29/24,9243,29,Other,21.43,2.14,4.7,1,10,85,135,9.810242147,10,8,9
4/13/24,2924,30,Male,21.15,2.4,5.25,5,22,75,38,11.85185846,8,10,9
11/27/24,7243,49,Female,21.32,5.1,7.78,1,45,208,58,9.885068148,9,9,7
3/25/24,5384,27,Male,23.83,9.11,9.28,6,40,211,72,11.14256416,4,8,8
4/7/24,5681,31,Female,22.92,5,6.09,3,58,28,92,10.36291133,6,3,5
3/8/24,6581,23,Male,20.38,1.33,4.95,9,28,87,61,6.534721557,5,8,9
1/13/24,5533,32,Male,23.72,7.13,7.42,5,32,83,153,7.009911481,7,10,1
6/19/24,9135,40,Other,23.28,5.94,6.66,4,78,215,80,11.46251,5,1,4
1/18/24,3249,42,Male,20.97,5.61,8.64,1,21,138,106,10.1990221,6,1,8
10/20/24,8549,58,Male,20.22,0.8,4.58,8,22,43,65,5.084453137,5,2,1
10/3/24,5587,36,Female,21.02,3.6,6.58,6,75,268,87,8.118829698,2,4,6
5/5/24,2909,23,Other,23.38,5.47,6.09,7,20,101,101,4.934524828,3,7,6
9/2/24,1885,37,Other,20.73,5.18,8.44,1,59,188,41,11.18862947,5,6,1
3/24/24,7231,37,Female,22.78,8.03,9.24,8,71,97,38,11.02397213,4,7,6
11/28/24,7553,34,Male,22.38,4.2,5.81,3,68,126,141,10.57001165,9,5,3
12/30/24,8562,26,Male,22.43,6.15,7.72,8,5,4,48,11.8155433,5,8,7
1/12/24,3613,57,Male,23.13,7.4,8.26,1,48,0,174,7.158751811,2,6,5
6/20/24,1230,56,Other,21.03,3.13,6.1,2,36,275,92,7.881708224,4,8,1
8/14/24,2720,52,Male,20.52,4.46,7.94,10,28,122,75,6.464081964,10,5,1
7/29/24,8685,35,Male,23.17,6.41,7.24,8,84,211,105,5.599998967,1,4,10
9/24/24,2234,36,Other,21.47,5.36,7.89,2,58,71,133,7.413654121,9,8,4
3/28/24,1922,28,Other,22.35,6.21,7.86,2,61,158,46,8.376368147,10,7,6
11/20/24,6758,42,Male,23.1,4.07,4.97,4,21,265,95,10.68015367,7,3,10
7/30/24,2208,48,Other,22.65,4.58,5.93,9,41,73,177,6.403232426,7,4,4
7/18/24,6776,55,Male,20.73,2.17,5.43,2,41,105,138,8.382300848,9,8,9
6/21/24,1940,46,Female,21.07,2.07,5.01,9,19,71,69,10.59356764,5,7,4
1/25/24,4347,23,Male,23.57,7.45,7.89,1,77,13,23,7.650603456,2,9,4
9/11/24,5044,36,Female,22.87,4.67,5.81,3,47,144,86,5.999580762,5,3,10
4/9/24,2394,48,Male,23.03,4.07,5.03,6,27,176,86,10.20515571,6,6,3
2/1/24,7528,33,Other,22.53,4.24,5.7,6,67,88,97,6.910998393,7,2,3
9/24/24,2539,42,Female,21.48,4.87,7.39,1,30,61,30,4.19964591,5,3,1
12/19/24,2005,26,Female,22.58,4.92,6.33,5,55,137,101,7.077661172,4,8,4
5/25/24,8661,20,Other,23.92,8.13,8.21,7,69,287,5,7.652047891,2,2,10
7/30/24,7124,31,Female,21.12,5.1,7.98,9,58,8,41,7.237073927,2,5,10
10/2/24,2445,58,Other,23.98,6.86,6.88,4,22,49,132,5.296685552,9,9,4
8/19/24,6220,20,Male,21.58,6.25,8.67,3,28,224,153,7.408155238,6,5,9
8/11/24,8581,34,Female,22.98,4.79,5.81,3,83,213,134,10.84354087,10,10,5
12/27/24,7983,26,Female,21.3,2.31,5.01,4,63,154,134,5.174680891,8,3,4
3/6/24,9454,41,Other,23.2,5.03,5.83,8,23,37,9,7.736356037,8,5,2
9/20/24,9702,30,Female,20.58,1.5,4.92,2,83,150,15,5.515666254,2,2,1
1/26/24,1797,55,Male,20.85,2.56,5.71,10,40,208,60,7.616203539,1,7,1
1/27/24,4072,39,Female,22.25,5.14,6.89,4,79,290,32,6.862685003,3,3,2
12/17/24,6720,39,Other,21.43,3.73,6.3,10,14,184,40,9.326216555,4,10,3
8/17/24,6727,43,Male,22.07,3.65,5.59,9,7,188,142,5.617180964,2,3,9
8/13/24,9469,47,Male,21.07,4.04,6.97,6,12,230,154,9.265819164,5,9,6
2/8/24,5771,53,Male,22.07,3.18,5.12,5,19,62,44,8.751116714,9,5,6
8/11/24,4677,45,Male,23.93,9.19,9.26,6,40,171,156,11.2673365,9,4,2
5/24/24,9929,36,Male,21.22,6.36,9.14,7,27,263,9,7.729902784,4,5,5
1/25/24,7675,24,Other,23.52,7.48,7.96,1,88,5,178,10.31501561,3,1,3
5/22/24,9644,53,Female,20.33,5.62,9.28,7,45,185,29,11.13410993,8,5,10
12/9/24,4925,54,Other,21.35,3.92,6.57,8,68,121,85,6.287836375,4,10,6
9/23/24,4306,27,Other,23.32,8.71,9.39,3,72,99,14,9.677148246,7,5,3
3/26/24,5645,32,Male,22.57,7.71,9.14,2,87,174,147,6.816743837,9,5,6
4/12/24,6978,19,Female,23.33,8.08,8.75,1,34,264,112,11.20785363,4,5,7
5/31/24,5273,47,Female,23.73,5.65,5.92,3,36,259,14,11.68975144,9,3,2
2/19/24,6197,42,Other,21.98,6.31,8.33,10,47,53,114,4.679694989,1,2,5
4/19/24,4480,35,Other,21.32,3.25,5.93,1,4,77,94,5.711558297,9,10,5
5/23/24,1455,30,Female,23.88,8.87,8.99,10,72,122,177,9.148645991,2,2,4
3/28/24,3678,51,Female,21.17,3.93,6.76,10,48,239,127,8.135165856,7,3,9
1/27/24,7782,51,Female,23.72,6.04,6.32,2,15,187,46,9.141590301,8,6,8
8/6/24,9079,18,Male,23.45,5.18,5.73,2,47,67,13,4.254458801,2,1,4
5/17/24,5609,18,Other,22.07,5.33,7.26,5,72,8,141,4.314189598,9,3,1
12/7/24,8859,28,Female,22.32,7.76,9.45,5,40,43,94,6.140610404,6,2,1
5/14/24,9861,28,Female,20.52,5.97,9.46,3,46,267,36,9.896539651,6,7,7
8/24/24,9457,59,Male,21.85,7.33,9.48,7,49,87,96,10.74655252,1,5,1
5/2/24,1408,48,Other,23.42,7.76,8.34,9,17,218,160,9.770517486,1,6,3
3/27/24,1314,51,Female,22.7,4.97,6.27,8,87,142,27,4.073084743,10,10,2
11/8/24,9371,54,Female,21.55,2.22,4.67,9,60,115,113,10.17698659,3,10,8
5/31/24,8327,28,Male,21.97,6.68,8.71,7,4,168,56,11.41055305,1,4,1
4/25/24,5107,18,Male,21.15,2.5,5.35,9,49,129,5,9.847973013,6,3,2
6/4/24,6836,40,Female,21.35,4.96,7.61,10,66,191,142,5.573108467,5,10,9
1/22/24,7780,32,Male,20.57,1.88,5.32,2,13,277,140,5.720900728,8,8,10
9/3/24,3881,59,Other,21.47,2.76,5.3,4,8,297,66,7.725692791,7,5,10
9/4/24,3767,18,Female,21.3,2.37,5.07,5,75,274,103,10.14707768,3,9,7
2/7/24,5204,54,Female,20.92,1.94,5.02,2,6,157,160,9.602606518,6,4,3
5/16/24,9021,49,Female,21.27,6.07,8.8,7,77,147,29,8.567994122,9,6,9
3/28/24,5702,35,Female,20.28,4.47,8.19,7,6,39,115,7.385918655,10,9,7
4/17/24,8906,22,Other,21.18,5.93,8.75,1,77,226,64,4.019310651,10,7,2
4/19/24,5728,54,Other,21.63,7.01,9.37,1,69,82,166,8.254815388,4,10,7
6/21/24,1460,40,Male,23.27,8.18,8.91,10,38,197,102,8.450329638,6,2,2
4/14/24,6221,34,Female,22.38,4.51,6.13,9,29,250,171,5.220169024,8,7,10
2/5/24,1368,36,Other,21.87,6.56,8.69,1,34,148,144,8.527625054,7,6,6
8/12/24,3684,49,Male,23.78,8.93,9.15,6,26,84,83,7.72445774,6,7,3
8/12/24,9179,53,Other,20.63,4.61,7.98,8,40,131,120,8.174587721,6,4,4
9/30/24,2024,49,Male,21.42,3.56,6.15,5,40,95,58,10.30642486,3,3,6
9/11/24,2626,18,Male,20.63,3.97,7.34,9,26,2,38,10.76258329,2,7,10
12/10/24,3198,43,Other,21.32,5.5,8.19,2,47,249,0,10.25671559,7,10,7
4/9/24,8597,41,Male,21.72,2.56,4.84,2,58,197,22,7.739678421,10,8,7
2/3/24,5644,58,Female,22.35,7.28,8.93,10,38,259,143,5.736449835,3,9,1
6/21/24,6877,44,Other,23.32,7.4,8.09,4,45,96,48,8.442783561,9,10,8
9/29/24,8274,49,Male,23.1,3.79,4.69,3,74,224,177,8.21432184,8,3,6
6/4/24,4663,50,Female,20.73,5.8,9.07,3,62,25,86,8.093039999,8,10,7
7/23/24,8786,22,Male,23.78,4.64,4.85,5,89,233,44,7.549442549,4,3,9
6/18/24,4092,19,Male,20.42,1.5,5.09,1,3,38,14,7.569263067,10,2,4
12/11/24,7977,19,Male,21.83,4.25,6.42,1,32,180,12,6.569816291,9,1,8
2/11/24,7499,42,Male,21.67,2.67,5.01,6,20,82,160,11.44696493,10,5,8
11/28/24,2689,33,Male,22.77,5.27,6.5,10,27,184,70,11.81588305,8,1,4
3/1/24,9040,36,Female,23,6.81,7.81,3,42,69,38,4.331003208,9,4,8
12/29/24,1758,27,Female,20.98,3.97,6.99,6,9,240,179,10.30692697,9,2,5
12/24/24,4195,21,Male,21.88,4.58,6.69,9,74,236,58,6.548056844,9,2,7
8/25/24,8577,35,Male,20.13,2.52,6.39,5,35,82,162,9.529015958,8,7,5
4/3/24,5414,52,Male,21.05,2.66,5.61,5,57,249,143,9.547073937,9,6,1
10/1/24,5947,27,Female,21.28,2.89,5.61,10,14,145,30,7.289387485,10,9,1
12/26/24,1173,28,Female,23.9,6.39,6.49,9,66,272,25,11.01117915,1,5,8
4/4/24,2630,28,Female,21.75,5.91,8.16,1,27,131,167,4.459675056,9,1,2
2/1/24,6101,50,Other,23.2,7.57,8.37,9,69,131,108,4.113656058,8,3,1
7/26/24,5310,33,Female,23.5,5.22,5.72,5,79,183,47,8.565714784,10,8,5
3/4/24,7612,24,Other,20.35,5.56,9.21,10,43,198,34,6.643264111,2,6,1
6/14/24,4029,40,Other,20.72,3.51,6.79,6,80,77,91,7.963976543,6,1,9
11/13/24,8693,19,Female,23.33,3.84,4.51,1,38,24,171,5.385660503,3,6,3
4/21/24,5736,51,Male,21.28,6.61,9.33,8,29,77,73,10.87481445,10,7,4
11/30/24,1589,40,Male,22.72,5.32,6.6,10,42,202,128,5.698860701,8,8,2
11/28/24,2902,53,Other,20.67,1.49,4.82,10,8,94,121,7.787694681,9,8,10
8/31/24,2715,57,Female,23.77,5.83,6.07,8,5,288,132,6.754358177,3,2,10
1/2/24,2826,21,Other,23.72,6.07,6.36,10,6,21,56,8.903723091,2,8,9
4/27/24,2619,28,Female,23.07,4.11,5.04,1,75,128,162,5.199348893,4,9,6
8/23/24,4708,20,Female,23.15,6.93,7.78,3,74,14,115,4.011482506,3,7,6
6/18/24,6413,36,Male,23.47,8.17,8.71,3,72,251,133,7.807070422,7,6,1
5/25/24,3373,29,Female,21.22,3.11,5.89,2,9,282,13,7.113440088,10,9,9
10/17/24,2388,59,Male,22.48,4.13,5.65,4,13,179,38,9.229818845,6,7,8
7/16/24,6784,21,Male,20.4,4.45,8.05,9,21,119,154,7.809566645,3,4,8
5/27/24,2806,31,Female,23.38,7.34,7.96,9,76,221,159,4.145997208,9,1,7
10/19/24,6339,20,Other,22.53,7.29,8.75,9,62,88,102,6.132785468,1,7,10
7/10/24,9435,51,Female,22.43,4.1,5.67,7,7,268,25,7.131631848,8,4,10
10/13/24,4856,25,Male,20.32,1.67,5.35,10,50,113,57,4.711647104,7,10,6
2/3/24,5855,47,Other,21.12,5.14,8.02,8,21,260,19,7.247780226,6,1,7
5/26/24,4811,31,Other,20.25,2.13,5.88,6,89,132,23,7.612248703,8,10,10
2/24/24,8521,35,Other,20.08,1.5,5.42,1,15,246,28,8.689541434,10,4,10
3/25/24,3714,53,Other,23.47,6,6.54,7,33,132,116,8.549473713,8,4,10
9/13/24,7693,45,Other,20.92,3.91,6.99,9,23,290,41,6.571155478,4,6,7
3/17/24,5887,24,Other,22.43,4.24,5.81,2,27,102,102,10.36771648,6,7,9
3/10/24,1048,37,Female,23.65,8.17,8.52,1,32,294,111,8.444633542,5,5,7
3/16/24,1498,54,Other,23.97,8.11,8.14,9,51,144,164,10.63578035,4,3,7
2/26/24,8171,39,Male,20.57,5.24,8.68,6,88,265,112,6.073284449,8,5,3
8/4/24,9721,56,Female,23.52,4.68,5.16,1,2,71,115,9.995182223,5,9,4
6/1/24,7875,40,Female,21.53,4.5,6.97,3,73,26,162,10.32319266,7,7,6
9/22/24,5122,21,Other,22.78,4.13,5.34,9,25,97,91,5.27243426,8,4,5
9/25/24,8801,51,Other,22.98,4.05,5.06,8,42,248,45,10.44566031,9,5,1
12/18/24,7582,18,Other,22.52,5.98,7.47,4,35,287,102,10.0978566,7,10,3
3/19/24,1969,32,Male,20.83,3.05,6.21,4,15,163,38,7.440476695,10,8,1
8/30/24,8641,59,Other,21.73,5.97,8.24,7,36,177,122,5.600991684,9,5,3
10/28/24,3374,29,Other,23.33,4.42,5.09,10,53,130,138,8.566263615,1,4,4
7/16/24,6537,44,Male,23.17,7.42,8.25,1,73,52,117,5.159391727,2,1,7
6/9/24,1396,34,Male,20.25,1.31,5.06,7,63,139,129,8.084432462,1,4,3
12/16/24,9669,55,Female,20.65,1.74,5.09,7,55,167,60,9.516639152,2,4,1
4/2/24,9197,25,Other,20.3,4.73,8.43,8,37,159,22,7.928983993,1,7,8
5/9/24,1617,53,Other,23.2,6.58,7.38,10,39,33,83,8.779570759,8,1,9
5/29/24,6323,47,Male,23.3,6.36,7.06,2,77,182,58,10.38878118,9,10,9
7/29/24,8949,21,Female,21.97,4.16,6.19,1,28,202,111,11.56947584,9,9,10
12/14/24,9446,54,Male,22.87,5.79,6.93,4,81,257,59,5.151559748,4,6,4
1/26/24,1339,39,Other,20.32,5.53,9.21,9,60,150,60,7.43145417,3,4,2
6/27/24,9010,18,Male,21.03,2,4.97,4,39,187,7,9.944805746,5,3,7
9/18/24,9400,27,Male,20.47,3.86,7.39,2,11,12,107,11.97093663,6,5,9
7/26/24,3017,44,Other,21.03,4.24,7.2,2,18,86,17,10.62286805,8,9,1
4/11/24,2971,27,Other,21.33,4.06,6.72,7,11,104,160,8.388955956,8,2,7
11/22/24,8665,25,Female,22.62,3.56,4.94,5,26,55,124,7.824861233,5,1,6
7/22/24,9731,46,Male,21.03,6.07,9.03,2,11,202,178,7.133248164,6,7,5
9/24/24,9978,53,Female,23.48,7.03,7.55,4,5,43,75,4.796274099,1,8,1
8/23/24,5403,56,Male,23.42,7.79,8.38,8,9,94,154,10.89577662,5,5,5
3/11/24,3151,59,Male,21.58,6.81,9.23,3,73,249,106,5.336699708,4,6,5
10/27/24,9324,20,Female,23.57,8.2,8.63,10,56,153,69,8.102334012,10,2,1
5/10/24,4987,47,Male,20.32,5.69,9.38,1,41,150,168,10.16873659,1,9,1
4/22/24,1762,32,Other,21.93,6.97,9.04,9,13,263,75,6.1856306,10,3,4
5/3/24,8903,31,Other,20.12,4.01,7.9,2,45,286,90,5.069933311,8,1,10
10/26/24,7763,41,Female,20.42,4.62,8.21,4,57,25,116,8.469036567,3,9,3
2/26/24,2605,26,Other,23.43,8.71,9.28,3,87,239,68,10.6160746,6,6,7
12/18/24,8191,47,Male,23.3,5.76,6.46,8,68,149,59,11.14335206,1,7,1
7/9/24,7278,46,Male,23.05,3.86,4.81,6,74,186,40,10.14184233,5,10,10
8/17/24,5719,29,Male,21.73,5.75,8.02,10,10,55,22,10.9976882,4,4,3
8/7/24,8905,27,Male,22.85,3.37,4.52,2,65,81,167,4.545032677,5,10,9
6/24/24,1271,51,Female,20.65,1.75,5.1,5,11,206,92,4.300121975,7,10,8
10/3/24,1202,29,Male,20.63,3.47,6.84,2,61,293,97,8.695959753,8,3,2
1/29/24,3412,55,Male,23.33,5.04,5.7,7,43,115,107,11.05921155,7,6,5
10/1/24,6485,50,Other,21.37,2.47,5.1,4,52,148,81,11.47250862,5,1,9
2/8/24,2229,51,Female,23.5,7.38,7.88,7,22,217,40,6.66345691,5,5,8
6/15/24,6344,27,Female,23.58,8.1,8.52,2,74,235,135,9.791684645,5,1,3
10/9/24,9380,40,Other,23.17,6.7,7.54,4,30,146,95,4.258164944,1,2,3
1/12/24,6262,56,Male,23.48,4.07,4.59,9,56,91,59,5.963096106,9,8,9
5/6/24,8268,24,Male,23.37,5.13,5.77,6,44,136,120,9.646087201,3,6,2
8/25/24,5062,46,Other,21.5,5.09,7.59,7,9,76,0,10.20133219,2,4,8
11/27/24,7967,32,Female,23.95,7.74,7.79,7,1,61,111,4.132304808,6,3,1
5/24/24,9917,24,Male,21.12,5.39,8.28,1,15,113,121,8.36207937,7,10,2
